0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,stage,type,date_x,time_x,focal ID,Date_Time,experimenter,session_number,conspecific_ID,seq_num,sequence,true_sequence,phase,paired_status
before_trills_2022-03-11_14-57-49_0000041_labelled_Wuschel_pheeseq_05.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-11,14-57-49,Wuschel,2022-03-11 14:57:49,RB/MM,3.0,Lola,5.0,xAAAP,AAAP,1,non-partner
before_trills_2022-03-11_14-57-49_0000041_labelled_Wuschel_pheeseq_06.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-11,14-57-49,Wuschel,2022-03-11 14:57:49,RB/MM,3.0,Lola,6.0,xAAAP,AAAP,1,non-partner
before_trills_2022-03-11_14-57-49_0000041_labelled_Wuschel_pheeseq_09.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-11,14-57-49,Wuschel,2022-03-11 14:57:49,RB/MM,3.0,Lola,7.0,xAAAP,AAAP,1,non-partner
before_trills_2022-03-11_14-57-49_0000041_labelled_Wuschel_pheeseq_11.txt,x,A,A,P,,,,,,,,,,,,,,,before,trills,2022-03-11,14-57-49,Wuschel,2022-03-11 14:57:49,RB/MM,3.0,Lola,8.0,xAAP,AAP,1,non-partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Nougatti_pheeseq_04.txt,x,A,A,A,P,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Nougatti,2022-03-14 10:35:12,EO/MM,3.0,Odin,1.0,xAAAP,AAAP,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Nougatti_pheeseq_13.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Nougatti,2022-03-14 10:35:12,EO/MM,3.0,Odin,3.0,xAAy,AA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Nougatti_pheeseq_16.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Nougatti,2022-03-14 10:35:12,EO/MM,3.0,Odin,4.0,xAAAy,AAA,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_06.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,5.0,xAAAP,AAAP,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_108.txt,x,A,A,P,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,6.0,xAAP,AAP,3,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_22.txt,x,A,P,P,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,7.0,xAPP,APP,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_24.txt,x,A,A,P,P,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,8.0,xAAPP,AAPP,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_30.txt,S,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,9.0,SAAAP,SAAAP,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_36.txt,S,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,10.0,SAAAP,SAAAP,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_83.txt,x,A,A,P,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,14.0,xAAP,AAP,3,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_87.txt,x,A,A,P,P,P,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,15.0,xAAPPP,AAPPP,3,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Nougatti_pheeseq_89.txt,x,A,A,P,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Nougatti,2022-03-14 10:35:13,EO/MM,3.0,Odin,16.0,xAAP,AAP,3,partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_03.txt,x,A,A,P,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,1.0,xAAP,AAP,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_06.txt,x,A,A,P,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,2.0,xAAP,AAP,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_13.txt,x,A,A,A,P,P,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,4.0,xAAAPP,AAAPP,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_15.txt,x,A,A,P,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,5.0,xAAP,AAP,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_21.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,6.0,xAAy,AA,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_22.txt,x,A,A,A,P,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,7.0,xAAAP,AAAP,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_23.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,8.0,xAAy,AA,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_24.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,9.0,xAAy,AA,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_25.txt,x,A,A,P,P,S,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,10.0,xAAPPS,AAPPS,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_26.txt,P,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,11.0,PAAy,PAA,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_29.txt,x,A,A,A,P,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,12.0,xAAAP,AAAP,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_30.txt,x,A,A,P,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,13.0,xAAP,AAP,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_32.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,15.0,xAAy,AA,3,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_33.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,16.0,xAAy,AA,3,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_34.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,17.0,xAAy,AA,3,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_35.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,18.0,xAAAy,AAA,3,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_36.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,19.0,xAAy,AA,3,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_37.txt,x,A,P,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,20.0,xAPAy,APA,3,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Nougatti_pheeseq_38.txt,x,A,A,A,P,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Nougatti,2022-03-14 13:55:14,RB/MM,2.0,Wuschel,21.0,xAAAP,AAAP,3,non-partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_01.txt,x,A,A,A,A,A,y,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,1.0,xAAAAAy,AAAAA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_02.txt,x,A,A,A,A,y,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,2.0,xAAAAy,AAAA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_07.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,3.0,xAAy,AA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_11.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,4.0,xAAy,AA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_14.txt,S,S,R,A,A,y,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,5.0,SSRAAy,SSRAA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_19.txt,x,R,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,6.0,xRAAy,RAA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_21.txt,S,S,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,7.0,SSAAy,SSAA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_25.txt,x,R,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,8.0,xRAy,RA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_26.txt,x,R,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,9.0,xRAAy,RAA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_30.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,10.0,xAAy,AA,1,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_40.txt,x,R,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,17.0,xRAy,RA,3,partner
before_phees_2022-03-14_10-35-12_0000049_labelled_Odin_pheeseq_41.txt,x,R,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,10-35-12,Odin,2022-03-14 10:35:12,EO/MM,3.0,Nougatti,18.0,xRAy,RA,3,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseqX_41.txt,x,A,A,A,P,A,y,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,21.0,xAAAPAy,AAAPA,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseq_05.txt,x,R,A,A,y,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,22.0,xRAAy,RAA,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseq_102.txt,x,A,P,,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,23.0,xAP,AP,3,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseq_17.txt,S,R,A,A,y,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,25.0,SRAAy,SRAA,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseq_28.txt,x,R,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,26.0,xRAy,RA,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseq_31.txt,x,A,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,27.0,xAAy,AA,1,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseq_92.txt,P,A,y,,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,32.0,PAy,PA,3,partner
before_trills_2022-03-14_10-35-13_0000049_labelled_Odin_pheeseq_98.txt,x,A,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,10-35-13,Odin,2022-03-14 10:35:13,EO/MM,3.0,Nougatti,33.0,xAAy,AA,3,partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_01.txt,x,A,P,P,,,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,1.0,xAPP,APP,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_04.txt,x,A,P,A,A,A,y,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,4.0,xAPAAAy,APAAA,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_05.txt,x,A,P,P,A,P,A,A,A,K,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,5.0,xAPPAPAAAK,APPAPAAAK,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_10.txt,x,A,P,A,A,P,P,A,y,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,6.0,xAPAAPPAy,APAAPPA,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_15.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,7.0,xAAAy,AAA,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_18.txt,x,A,A,A,P,P,P,P,P,T,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,8.0,xAAAPPPPPT,AAAPPPPPT,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_34.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,9.0,xAAAy,AAA,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_35.txt,S,P,A,A,A,A,T,T,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,10.0,SPAAAATT,SPAAAATT,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_44.txt,x,A,A,A,K,,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,12.0,xAAAK,AAAK,3,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_45.txt,x,A,P,P,A,A,A,P,A,y,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,13.0,xAPPAAAPAy,APPAAAPA,3,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_46.txt,x,A,P,P,P,A,P,A,A,y,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,14.0,xAPPPAPAAy,APPPAPAA,3,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_47.txt,x,A,P,P,A,P,A,A,y,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,15.0,xAPPAPAAy,APPAPAA,3,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Odin_pheeseq_49.txt,x,A,A,A,A,y,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Odin,2022-03-14 13:20:47,RB/MM,4.0,Olympia,16.0,xAAAAy,AAAA,3,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Olympia_pheeseq_11.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Olympia,2022-03-14 13:20:47,RB/MM,4.0,Odin,2.0,xAAy,AA,1,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Olympia_pheeseq_48.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Olympia,2022-03-14 13:20:47,RB/MM,4.0,Odin,3.0,xAAy,AA,3,non-partner
before_phees_2022-03-14_13-20-47_0000053_labelled_Olympia_pheeseq_50.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,13-20-47,Olympia,2022-03-14 13:20:47,RB/MM,4.0,Odin,4.0,xAAAy,AAA,3,non-partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_01.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,1.0,xAAy,AA,1,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_02.txt,x,A,A,P,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,2.0,xAAP,AAP,1,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_03.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,3.0,xAAy,AA,1,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_19.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,5.0,xAAy,AA,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_20.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,6.0,xAAAy,AAA,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_25.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,7.0,xAAy,AA,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_26.txt,x,A,P,P,A,A,y,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,8.0,xAPPAAy,APPAA,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_30.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,9.0,xAAy,AA,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Olympia_pheeseq_32.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Olympia,2022-03-14 09:26:36,EO/MM,3.0,Wuschel,10.0,xAAy,AA,3,partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Wuschel_pheeseq_02.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Wuschel,2022-03-14 13:55:14,RB/MM,2.0,Nougatti,1.0,xAAy,AA,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Wuschel_pheeseq_12.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Wuschel,2022-03-14 13:55:14,RB/MM,2.0,Nougatti,2.0,xAAy,AA,1,non-partner
before_phees_2022-03-14_13-55-14_0000054_labelled_Wuschel_pheeseq_14.txt,x,A,A,A,P,,,,,,,,,,,,,,before,phees,2022-03-14,13-55-14,Wuschel,2022-03-14 13:55:14,RB/MM,2.0,Nougatti,3.0,xAAAP,AAAP,1,non-partner
before_trills_2022-03-14_13-55-15_0000054_labelled_Wuschel_pheeseq_05.txt,x,A,A,P,P,,,,,,,,,,,,,,before,trills,2022-03-14,13-55-15,Wuschel,2022-03-14 13:55:15,RB/MM,2.0,Nougatti,4.0,xAAPP,AAPP,1,non-partner
before_trills_2022-03-14_13-55-15_0000054_labelled_Wuschel_pheeseq_12.txt,x,A,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,13-55-15,Wuschel,2022-03-14 13:55:15,RB/MM,2.0,Nougatti,6.0,xAAy,AA,1,non-partner
before_trills_2022-03-14_13-55-15_0000054_labelled_Wuschel_pheeseq_13.txt,x,R,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,13-55-15,Wuschel,2022-03-14 13:55:15,RB/MM,2.0,Nougatti,7.0,xRAy,RA,1,non-partner
before_trills_2022-03-14_13-55-15_0000054_labelled_Wuschel_pheeseq_15.txt,x,A,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,13-55-15,Wuschel,2022-03-14 13:55:15,RB/MM,2.0,Nougatti,8.0,xAAy,AA,1,non-partner
before_trills_2022-03-14_13-55-15_0000054_labelled_Wuschel_pheeseq_52.txt,x,A,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,13-55-15,Wuschel,2022-03-14 13:55:15,RB/MM,2.0,Nougatti,10.0,xAAy,AA,3,non-partner
before_trills_2022-03-14_13-55-15_0000054_labelled_Wuschel_pheeseq_55.txt,x,A,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,13-55-15,Wuschel,2022-03-14 13:55:15,RB/MM,2.0,Nougatti,11.0,xAAy,AA,3,non-partner
before_trills_2022-03-14_13-55-15_0000054_labelled_Wuschel_pheeseq_57.txt,x,R,A,y,,,,,,,,,,,,,,,before,trills,2022-03-14,13-55-15,Wuschel,2022-03-14 13:55:15,RB/MM,2.0,Nougatti,12.0,xRAy,RA,3,non-partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Wuschel_pheeseq_21.txt,x,A,A,K,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Wuschel,2022-03-14 09:26:36,EO/MM,3.0,Olympia,1.0,xAAK,AAK,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Wuschel_pheeseq_22.txt,x,A,A,K,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Wuschel,2022-03-14 09:26:36,EO/MM,3.0,Olympia,2.0,xAAK,AAK,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Wuschel_pheeseq_23.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Wuschel,2022-03-14 09:26:36,EO/MM,3.0,Olympia,3.0,xAAy,AA,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Wuschel_pheeseq_24.txt,x,A,A,P,K,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Wuschel,2022-03-14 09:26:36,EO/MM,3.0,Olympia,4.0,xAAPK,AAPK,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Wuschel_pheeseq_27.txt,x,A,A,P,S,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Wuschel,2022-03-14 09:26:36,EO/MM,3.0,Olympia,5.0,xAAPS,AAPS,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Wuschel_pheeseq_28.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Wuschel,2022-03-14 09:26:36,EO/MM,3.0,Olympia,6.0,xAAy,AA,3,partner
before_phees_2022-03-14_09-26-36_0000046_labelled_Wuschel_phee_18.txt,x,A,K,,,,,,,,,,,,,,,,before,phees,2022-03-14,09-26-36,Wuschel,2022-03-14 09:26:36,EO/MM,3.0,Olympia,8.0,xAK,AK,3,partner
before_trills_2022-03-14_09-26-37_0000046_labelled_Wuschel_pheeseq_02.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-14,09-26-37,Wuschel,2022-03-14 09:26:37,EO/MM,3.0,Olympia,9.0,xAAAP,AAAP,1,partner
before_trills_2022-03-14_09-26-37_0000046_labelled_Wuschel_pheeseq_04.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-14,09-26-37,Wuschel,2022-03-14 09:26:37,EO/MM,3.0,Olympia,10.0,xAAAP,AAAP,1,partner
before_trills_2022-03-14_09-26-37_0000046_labelled_Wuschel_pheeseq_05.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-14,09-26-37,Wuschel,2022-03-14 09:26:37,EO/MM,3.0,Olympia,11.0,xAAAP,AAAP,1,partner
before_trills_2022-03-14_09-26-37_0000046_labelled_Wuschel_pheeseq_06.txt,x,A,A,A,P,,,,,,,,,,,,,,before,trills,2022-03-14,09-26-37,Wuschel,2022-03-14 09:26:37,EO/MM,3.0,Olympia,12.0,xAAAP,AAAP,1,partner
