sequence_id,repertoire_id,recording_id,individual_id,receiver_id,pair_id,stage,context,sequence,n_elements,session_number,recording_datetime,source_file
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000050.txt::sequence=12,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000050.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000057.txt::sequence=13,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000057.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000058.txt::sequence=14,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAA,3,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000058.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000059.txt::sequence=15,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAPS,4,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000059.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000060.txt::sequence=16,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000060.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000062.txt::sequence=17,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000062.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000063.txt::sequence=18,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAPP,4,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000063.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000064.txt::sequence=19,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAPPP,5,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000064.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000067.txt::sequence=20,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000067.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000002.txt::sequence=1,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000002.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000003.txt::sequence=2,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000003.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000004.txt::sequence=3,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAK,3,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000004.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000005.txt::sequence=4,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAA,3,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000005.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000007.txt::sequence=5,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000007.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000012.txt::sequence=6,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAPS,4,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000012.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000013.txt::sequence=7,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAAP,4,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000013.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000014.txt::sequence=8,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAAPP,5,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000014.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000015.txt::sequence=9,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAPP,4,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000015.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000016.txt::sequence=10,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000016.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000021.txt::sequence=11,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAAP,4,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000021.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000024.txt::sequence=12,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAA,3,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000024.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000029.txt::sequence=13,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAAPS,5,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000029.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000030.txt::sequence=14,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAAP,4,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000030.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000041.txt::sequence=16,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000041.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000042.txt::sequence=17,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000042.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000043.txt::sequence=18,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAA,3,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000043.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000046.txt::sequence=19,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAA,3,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000046.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000047.txt::sequence=20,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAA,3,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000047.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000052.txt::sequence=21,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000052.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000053.txt::sequence=22,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAS,3,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000053.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000054.txt::sequence=23,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAAP,4,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000054.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000055.txt::sequence=24,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AAAP,4,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000055.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000056.txt::sequence=25,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000056.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000057.txt::sequence=26,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000057.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000058.txt::sequence=27,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000058.txt
after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000059.txt::sequence=28,focal=Lola|conspecific=Wuschel|stage=after|session=6,participants=Lola%2BWuschel|stage=after|session=6,Lola,Wuschel,A,after,non-partner,AA,2,6,2022-08-08T11:01:43,after_phees_2022-08-08_11-01-43_0000078_labelled_Lola_pheeseq_0000059.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000008.txt::sequence=2,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AAP,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000008.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000016.txt::sequence=3,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AA,2,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000016.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000019.txt::sequence=4,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,APA,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000019.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000020.txt::sequence=5,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AA,2,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000020.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000022.txt::sequence=6,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AA,2,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000022.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000023.txt::sequence=7,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,APA,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000023.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000024.txt::sequence=8,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AA,2,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000024.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000025.txt::sequence=9,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AAA,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000025.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000037.txt::sequence=11,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,APA,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000037.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000038.txt::sequence=12,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,SSAAAP,6,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000038.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000040.txt::sequence=13,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,APA,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000040.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000041.txt::sequence=14,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,APA,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000041.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000043.txt::sequence=15,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,APA,3,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000043.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000044.txt::sequence=16,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,APAK,4,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000044.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000045.txt::sequence=17,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AA,2,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000045.txt
after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000046.txt::sequence=18,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AA,2,6,2022-08-08T14:38:44,after_phees_2022-08-08_14-38-44_0000083_labelled_Nougatti_pheeseq_0000046.txt
after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000005.txt::sequence=20,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AAPP,4,6,2022-08-08T14:38:46,after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000005.txt
after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000057.txt::sequence=21,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AAPP,4,6,2022-08-08T14:38:46,after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000057.txt
after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000073.txt::sequence=22,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AP,2,6,2022-08-08T14:38:46,after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000073.txt
after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000077.txt::sequence=23,focal=Nougatti|conspecific=Odin|stage=after|session=6,participants=Nougatti%2BOdin|stage=after|session=6,Nougatti,Odin,C,after,partner,AAP,3,6,2022-08-08T14:38:46,after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000077.txt
after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000005.txt::sequence=2,focal=Nougatti|conspecific=Tabor|stage=after|session=6,participants=Nougatti%2BTabor|stage=after|session=6,Nougatti,Tabor,C,after,non-partner,APA,3,6,2022-08-08T13:21:22,after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000005.txt
after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000009.txt::sequence=3,focal=Nougatti|conspecific=Tabor|stage=after|session=6,participants=Nougatti%2BTabor|stage=after|session=6,Nougatti,Tabor,C,after,non-partner,AAA,3,6,2022-08-08T13:21:22,after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000009.txt
after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000010.txt::sequence=4,focal=Nougatti|conspecific=Tabor|stage=after|session=6,participants=Nougatti%2BTabor|stage=after|session=6,Nougatti,Tabor,C,after,non-partner,APAA,4,6,2022-08-08T13:21:22,after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000010.txt
after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000019.txt::sequence=5,focal=Nougatti|conspecific=Tabor|stage=after|session=6,participants=Nougatti%2BTabor|stage=after|session=6,Nougatti,Tabor,C,after,non-partner,AAAPP,5,6,2022-08-08T13:21:22,after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000019.txt
after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000020.txt::sequence=6,focal=Nougatti|conspecific=Tabor|stage=after|session=6,participants=Nougatti%2BTabor|stage=after|session=6,Nougatti,Tabor,C,after,non-partner,AAA,3,6,2022-08-08T13:21:22,after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000020.txt
after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000021.txt::sequence=7,focal=Nougatti|conspecific=Tabor|stage=after|session=6,participants=Nougatti%2BTabor|stage=after|session=6,Nougatti,Tabor,C,after,non-partner,AAAPPP,6,6,2022-08-08T13:21:22,after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000021.txt
after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000022.txt::sequence=8,focal=Nougatti|conspecific=Tabor|stage=after|session=6,participants=Nougatti%2BTabor|stage=after|session=6,Nougatti,Tabor,C,after,non-partner,AAS,3,6,2022-08-08T13:21:22,after_phees_2022-08-08_13-21-22_0000080_labelled_Nougatti_pheeseq_0000022.txt
