call_id,mfcc_pc_1,mfcc_pc_2,mfcc_pc_3,mfcc_pc_4,mfcc_pc_5
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000060_labelled_mB1.wav,9.249397910336528,-2.862112805022337,0.2330605671854527,-1.8130941645499292,-1.4254901923269498
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000060_labelled_mB2.wav,10.811725754253173,-1.3961419512458653,1.0127529491307188,-1.5630849795143689,-2.6308617712175972
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000061_labelled_mB1.wav,9.892434962127364,3.0519672829103444,-4.1468057184645915,0.1077399511431489,1.233179344183821
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000061_labelled_mB2.wav,8.939230673850167,-0.4689692502960905,1.5587354520399042,3.5330751133208143,-0.8555054607468284
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC1.wav,10.3850709108004,0.5593749282853787,-5.809986651902812,-0.2864254636368749,-0.8185315282553659
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC2.wav,9.612416776989935,-0.7914774340370161,-3.2832401687389248,1.1553844143350929,0.0651845651821729
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000062_labelled_mC3.wav,10.175431924501032,4.5294252120804925,-1.3007874556501586,2.109377830470641,0.910598995116498
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000071_labelled_mB1.wav,9.996068817847595,-0.6290587768721337,-2.568413899569821,-0.8255064197033491,-0.3919865056100107
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000071_labelled_mB2.wav,9.971908360094895,-1.5466393538596594,-3.7249931019515583,-1.5458075218678944,-1.5227419852721629
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000072_labelled_mB1.wav,10.207393685749576,2.349194300447778,-2.0187221077150865,-0.9385479829129262,0.6945607909771401
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000072_labelled_mB2.wav,10.92253511298131,1.2714159963219895,-0.9960104375468608,-0.2427112216482471,-2.207280632423832
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000077_labelled_mB1.wav,10.364640202945605,0.7315563303260552,-1.6599681806335078,0.689529803375398,-0.2330591864681813
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000077_labelled_mB2.wav,11.02655543882004,4.715811982725987,-1.887225777382955,-0.533651635273797,0.4986202506355922
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000082_labelled_mB1.wav,9.25405989554434,1.6083307444022,-4.126000526616296,-0.5655763483370615,0.8736886475704847
after_phees_2022-07-19_11-17-29_0000018_labelled_Olympia_pheeseq_0000082_labelled_mB2.wav,10.58578993635936,5.396494449512295,-0.4401220067899271,0.4530153046974552,-0.8820566471237592
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000003_labelled_mB1.wav,-3.4767686213826265,-5.873163228737161,-1.2928574080258406,-1.0931587667543148,1.0226075933562029
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000003_labelled_mB2.wav,-7.834349560378715,-2.0166547625410485,2.2736125697876024,1.2258911240692905,2.435780595161595
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD1.wav,-4.803265612043321,-5.642552607625052,0.7688922491434368,-0.100856236827365,0.8298207244377087
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD2.wav,-8.70258753965146,-0.1662256600594794,1.9950401165765437,0.6030283495589205,1.812587645704823
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000004_labelled_mD3.wav,-5.5953973318624985,-2.9675990636955625,1.1659514534863311,-0.6025120111317797,0.6444757240824025
