0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,stage,type,date_x,time_x,focal ID,Date_Time,experimenter,session_number,conspecific_ID,seq_num,sequence,true_sequence,phase,paired_status
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_45.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,15.0,xAAAynannannannannannannannannannannannannan,AAAnannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_79.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,16.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,3,non-partner
before_trills_2022-02-25_10-36-26_0000044_labelled_Odin_phee_38.txt,x,R,y,,,,,,,,,,,,,,,,before,trills,2022-02-25,10-36-26,Odin,2022-02-25 10:36:26,AT/MM,1.0,Lola,17.0,xRynannannannannannannannannannannannannannannan,Rnannannannannannannannannannannannannannannan,3,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_44.txt,x,R,T,K,K,T,K,K,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,18.0,xRTKKTKKnannannannannannannannannannan,RTKKTKKnannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_50.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,19.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_46.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,20.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_84.txt,x,A,A,A,y,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,21.0,xAAAynannannannannannannannannannannannannan,AAAnannannannannannannannannannannannannan,3,non-partner
before_trills_2022-02-28_10-15-58_0000046_labelled_Nougatti_pheeseq_08.txt,x,A,A,P,P,,,,,,,,,,,,,,before,trills,2022-02-28,10-15-58,Nougatti,2022-02-28 10:15:58,AT/MM,1.0,Odin,1.0,xAAPPnannannannannannannannannannannannannan,AAPPnannannannannannannannannannannannannan,1,partner
before_trills_2022-02-28_10-15-58_0000046_labelled_Nougatti_pheeseq_21.txt,x,R,A,P,P,,,,,,,,,,,,,,before,trills,2022-02-28,10-15-58,Nougatti,2022-02-28 10:15:58,AT/MM,1.0,Odin,2.0,xRAPPnannannannannannannannannannannannannan,RAPPnannannannannannannannannannannannannan,1,partner
before_trills_2022-02-28_10-15-58_0000046_labelled_Nougatti_pheeseq_80.txt,x,R,A,P,,,,,,,,,,,,,,,before,trills,2022-02-28,10-15-58,Nougatti,2022-02-28 10:15:58,AT/MM,1.0,Odin,4.0,xRAPnannannannannannannannannannannannannannan,RAPnannannannannannannannannannannannannannan,3,partner
