.draw,partner_after,nonpartner_after,nonpartner_minus_partner
366,0.30442464496098526,-0.5341707502844963,-0.8385953952454817
367,1.2695238058484548,-0.3503821902076145,-1.6199059960560693
368,-0.22356971143561005,-0.5065089129602551,-0.2829392015246451
369,0.5304881521980066,-0.5521903997940235,-1.0826785519920301
370,0.5502901136085646,-0.31507603301731657,-0.8653661466258812
371,-0.07776633490015927,-0.4510811676108375,-0.3733148327106782
372,0.3276979797925495,-0.7634371303534057,-1.0911351101459552
373,0.7421344772465235,-0.5037906314922889,-1.2459251087388123
374,0.4753050396171958,-0.5804264779491164,-1.0557315175663122
375,0.6237307399073653,-0.43271932489440834,-1.0564500648017736
376,0.28956322864558937,-0.5715405930287168,-0.8611038216743062
377,0.5487321848568469,-0.430697186986356,-0.979429371843203
378,-0.04317659349493185,-0.5409383165798975,-0.4977617230849657
379,0.41854361899551595,-0.3463867183185845,-0.7649303373141004
380,0.28985939305931824,-0.499753863171257,-0.7896132562305752
381,0.3788793217892213,-0.6166885564740593,-0.9955678782632806
382,0.47064889524033643,-0.520271547915196,-0.9909204431555325
383,0.8488868929212123,-0.41795592966909584,-1.2668428225903081
384,1.0119841599195656,-0.6189914890388174,-1.6309756489583829
385,0.38854826356476635,-0.4094773502723717,-0.798025613837138
386,0.005063011667571504,-0.5224549260644324,-0.527517937732004
387,1.0921444313180686,-0.5821775117414778,-1.6743219430595464
388,0.25676175312028093,-0.5074397465125553,-0.7642014996328362
389,0.442747145600609,-0.5910780121635876,-1.0338251577641966
390,1.1330619911972986,-0.8330417712550852,-1.9661037624523838
391,0.08297987997729236,-0.6287413253692272,-0.7117212053465196
392,-0.08560706365046183,-0.5193242692340273,-0.43371720558356547
393,-0.26252826154101844,-0.6669927161123484,-0.40446445457133
394,0.056969811269986556,-0.5511444701938494,-0.608114281463836
395,0.8956005611752476,-0.5383817828613456,-1.4339823440365933
396,0.8414886368469543,-0.5163164415311445,-1.3578050783780988
397,-0.432937367047774,-0.6065692258412404,-0.17363185879346638
398,0.6827491512612432,-0.39788956424132704,-1.0806387155025703
399,-0.815268319629923,-0.6603380908929782,0.15493022873694473
400,0.5561997804078785,-0.5856696166880556,-1.1418693970959342
401,-0.12991791472505235,-0.6270478238675465,-0.4971299091424942
402,0.6891873943228402,-0.5945518157794476,-1.2837392101022878
403,-1.0598726724364629,-0.7650781714912492,0.29479450094521364
404,0.49575747025147493,-0.4651932052641786,-0.9609506755156536
405,-0.006793887640396382,-0.5576085398874282,-0.5508146522470319
406,-0.03580244940848598,-0.5767121790707311,-0.5409097296622452
407,0.2954953635415217,-0.6220972999406662,-0.9175926634821879
408,0.7994837520362659,-0.44095858248293196,-1.240442334519198
409,0.5749496913808645,-0.42693144347614886,-1.0018811348570134
410,0.442298841923497,-0.4613526637433924,-0.9036515056668895
411,-0.19447841453500814,-0.5660684984689843,-0.3715900839339762
412,0.7894987113031462,-0.7512112865713921,-1.5407099978745382
413,0.6035004453977619,-0.42690820384012207,-1.0304086492378839
414,0.7491106257834029,-0.7114955171198474,-1.4606061429032504
415,-0.37772322719945367,-0.30654992364319794,0.07117330355625573
416,0.8171211492234257,-0.4095163289997416,-1.2266374782231673
417,0.05071721925358615,-0.36030053677993373,-0.41101775603351987
418,1.3045104439472284,-0.7068503059576039,-2.0113607499048323
419,0.6144564688904496,-0.5982150605267543,-1.212671529417204
420,0.3188590029911107,-0.47092224718591447,-0.7897812501770252
421,0.8772506596516143,-0.4965833426541047,-1.373834002305719
422,0.5526982318880282,-0.5338686430444375,-1.0865668749324657
423,0.4833874112030897,-0.7823899882977241,-1.2657773995008137
424,0.02454095958973105,-0.5926816114125923,-0.6172225710023234
425,0.34708068423048155,-0.6959002582827846,-1.0429809425132661
426,0.5296079570053993,-0.5323661308733616,-1.061974087878761
427,2.542692649620333,-0.4142041809983726,-2.9568968306187053
428,0.6824983772425782,-0.5143038298111525,-1.1968022070537307
429,0.35808520412236783,-0.4865759274990989,-0.8446611316214667
430,0.47926285635713645,-0.5314202804469081,-1.0106831368040445
431,0.6179176951337775,-0.5362648478184744,-1.1541825429522519
432,0.5668726531683261,-0.523007078618393,-1.089879731786719
433,0.4934490682914423,-0.6166653220262922,-1.1101143903177344
434,0.29190000944641037,-0.6630133683007498,-0.9549133777471601
435,0.874527201569101,-0.6216094542937498,-1.4961366558628508
436,1.5924038681160586,-0.6163187753210326,-2.208722643437091
437,1.1423594149847298,-0.5681762511666222,-1.710535666151352
438,1.0549707493908174,-0.6156580148051906,-1.670628764196008
439,-1.245514851433285,-0.5262164900651228,0.7192983613681622
440,1.2344162756520292,-0.49634497226578383,-1.730761247917813
441,0.5077629989408265,-0.6530303054346702,-1.1607933043754968
442,0.6110999033011423,-0.6743635230425756,-1.285463426343718
443,0.9689757935346615,-0.5638930739385246,-1.532868867473186
444,0.3084142593827858,-0.7081532512221129,-1.0165675106048988
445,0.3318811284328821,-0.6738012838004057,-1.0056824122332877
446,0.4510834692026229,-0.7129360481344331,-1.164019517337056
447,0.21873733203770757,-0.7210241341413487,-0.9397614661790563
448,0.5838735211769027,-0.3150891394381229,-0.8989626606150256
