call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
3532,after_phees_2022-08-08_11-24-26_0000079_labelled_Odin_pheeseq_0000004_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,0.7085898,4.669494,UMAP
3533,after_phees_2022-08-08_11-24-26_0000079_labelled_Odin_pheeseq_0000027_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,4.064952,4.2402186,UMAP
3534,after_phees_2022-08-08_11-24-26_0000079_labelled_Odin_pheeseq_0000030_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,0.7136076,4.655526,UMAP
3535,after_trills_2022-07-19_14-36-49_0000021_labelled_Wuschel_phee_0000002_labelled_mA1.wav,Wuschel,Lola,after,non-partner,Wuschel-Olympia,-0.76813906,4.0053353,UMAP
3536,after_trills_2022-07-21_10-47-45_0000032_labelled_Nougatti_pheeseq_0000002_labelled_mA1.wav,Nougatti,Wuschel,after,non-partner,Odin-Nougatti,5.824694,2.007158,UMAP
3537,after_trills_2022-07-21_10-47-45_0000032_labelled_Odin_phee_0000011_labelled_mA1.wav,Odin,Nougatti,after,partner,Odin-Nougatti,-3.7614067,4.742632,UMAP
3538,after_trills_2022-07-21_13-24-59_0000034_labelled_Olympia_pheeseq_0000009_labelled_mA1.wav,Olympia,Wuschel,after,partner,Wuschel-Olympia,2.5799744,2.8129056,UMAP
3539,after_trills_2022-07-21_13-24-59_0000034_labelled_Wuschel_pheeseq_0000088_labelled_mA1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-4.64913,4.689374,UMAP
3540,after_trills_2022-07-21_13-48-52_0000035_labelled_Tabor_pheeseq_0000008_labelled_mA1.wav,Tabor,Olympia,after,non-partner,Tabor-Lola,1.8394465,4.5603805,UMAP
3541,after_trills_2022-07-26_13-45-13_0000050_labelled_Tabor_pheeseq_0000011_labelled_mA1.wav,Tabor,Lola,after,partner,Tabor-Lola,2.6486812,2.669558,UMAP
3542,after_trills_2022-07-26_13-45-13_0000050_labelled_Tabor_pheeseq_0000012_labelled_mA1.wav,Tabor,Lola,after,partner,Tabor-Lola,6.267367,3.8919342,UMAP
3543,after_trills_2022-07-26_14-33-06_0000052_labelled_Wuschel_pheeseq_0000002_labelled_mA1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,1.2479577,3.9803684,UMAP
3544,after_trills_2022-07-26_15-00-39_0000053_labelled_Nougatti_pheeseq_0000031_labelled_mA1.wav,Nougatti,Wuschel,after,non-partner,Odin-Nougatti,6.320876,2.4526308,UMAP
3545,after_trills_2022-07-26_15-00-39_0000053_labelled_Wuschel_phee_0000020_labelled_mA1.wav,Wuschel,Nougatti,after,non-partner,Wuschel-Olympia,-3.6697013,4.029451,UMAP
3546,after_trills_2022-07-27_10-54-22_0000056_labelled_Nougatti_phee_0000041_labelled_mA1.wav,Nougatti,Odin,after,partner,Odin-Nougatti,6.0225205,2.2013109,UMAP
3547,after_trills_2022-07-27_10-54-22_0000056_labelled_Odin_pheeseq_0000046_labelled_mA1.wav,Odin,Nougatti,after,partner,Odin-Nougatti,7.489712,2.2895122,UMAP
3548,after_trills_2022-08-04_10-08-02_0000075_labelled_Odin_pheeseq_0000032_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,5.146864,3.5064385,UMAP
3549,after_trills_2022-08-08_10-34-30_0000077_labelled_Wuschel_phee_0000002_labelled_mA1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-0.4910523,4.078993,UMAP
3550,after_trills_2022-08-08_11-01-44_0000078_labelled_Wuschel_phee_0000003_labelled_mA1.wav,Wuschel,Lola,after,non-partner,Wuschel-Olympia,-3.9831274,4.3286467,UMAP
3551,after_trills_2022-08-08_14-38-46_0000083_labelled_Nougatti_pheeseq_0000073_labelled_mA1.wav,Nougatti,Odin,after,partner,Odin-Nougatti,8.238397,2.0283432,UMAP
3552,after_trills_2022-08-08_14-38-46_0000083_labelled_Odin_pheeseq_0000067_labelled_mA1.wav,Odin,Nougatti,after,partner,Odin-Nougatti,7.6488075,3.1350994,UMAP
3553,after_trills_2022-08-08_14-38-46_0000083_labelled_Odin_pheeseq_0000069_labelled_mA1.wav,Odin,Nougatti,after,partner,Odin-Nougatti,0.26156032,3.7245014,UMAP
3554,after_trills_2022-08-08_15-04-10_0000084_labelled_Nougatti_phee_0000004_labelled_mA1.wav,Nougatti,Wuschel,after,non-partner,Odin-Nougatti,8.17487,2.8477876,UMAP
3555,after_trills_2022-08-08_15-04-10_0000084_labelled_Nougatti_pheeseq_0000005_labelled_mA1.wav,Nougatti,Wuschel,after,non-partner,Odin-Nougatti,8.954146,2.1292057,UMAP
