pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,12.478868643319117,-0.11152859724982207,0.442262052045802
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.011385675197993215,0.07149088057391667,0.5115818671944686
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,3.771062430340519,-0.1950116630772349,0.37017133091941556
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,12.433872280595928,-0.12750044344634925,0.43818296147978564
Odin-Nougatti,before,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.01213311099449622,0.28188732361795726,0.5661855324449768
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,3.5615813470756184,-0.4426721558197929,0.3091763919361064
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,12.191623060611347,-0.21348888892637405,0.4162221529152601
Odin-Nougatti,before,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.011864879751928143,0.20638264533836964,0.5465899911992395
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",T_PC_pairwise,3.0978376389053772,-0.9909364357331608,0.1741474015237926
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",M_PC_pairwise,11.637147546263863,-0.41030474467407074,0.36595684917113663
Odin-Nougatti,before,3.0,6.0,"(3.0,6.0)",spectro_DTW,0.011208542443155358,0.021629605881372065,0.4986414946630497
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",T_PC_pairwise,4.0507884030591885,0.13569634719590434,0.45161958568352883
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",M_PC_pairwise,12.758463546218222,-0.012283980214676549,0.4676083880982985
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",spectro_DTW,0.013310051131090359,0.6131853689801429,0.6521664896578219
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",T_PC_pairwise,4.204337654366037,0.31723103589529517,0.49632876451926417
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",M_PC_pairwise,13.274067943879643,0.1707342381324957,0.5143498780101782
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",spectro_DTW,0.0129529990677806,0.5126784298512157,0.6260821738768731
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,4.150841565612743,0.25398490648853445,0.48075222358059333
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,13.35651653666155,0.20000007570994172,0.5218241549660058
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.013547741825667847,0.6800931581410944,0.6695309016656401
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",T_PC_pairwise,4.343489608788523,0.48174441849406263,0.5368458596054813
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",M_PC_pairwise,13.05831117711031,0.09414951692071181,0.49479071058819885
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",spectro_DTW,0.014259302541436014,0.8803910891579585,0.7215137252218581
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",T_PC_pairwise,4.183551935285457,0.2926569724559002,0.4902765537550065
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",M_PC_pairwise,12.932931681362367,0.04964498586331066,0.48342458480990913
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",spectro_DTW,0.01404103201135594,0.8189499013461837,0.7055680466574847
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",T_PC_pairwise,3.749377536393658,-0.22064878236384095,0.3638573059844016
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",M_PC_pairwise,12.564075584359946,-0.08128366021896048,0.44998638371005073
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",spectro_DTW,0.013340106417085978,0.6216456612189347,0.6543621682474631
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",T_PC_pairwise,3.6035076418903675,-0.39310449715173057,0.32138413763879603
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",M_PC_pairwise,11.834588621151275,-0.3402213359243778,0.3838556298097392
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",spectro_DTW,0.01281132210786894,0.47279764200807317,0.6157320122590855
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",T_PC_pairwise,3.87084179232744,-0.07704680644161206,0.39922424587159594
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",M_PC_pairwise,12.88908752311182,0.034082124560456124,0.4794499459397641
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",spectro_DTW,0.01282756585449435,0.4773701103427245,0.6169186935864954
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",T_PC_pairwise,3.7162313309195976,-0.25983611829083303,0.35420607280903216
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",M_PC_pairwise,12.596577765993525,-0.0697467311276771,0.4529328294770583
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",spectro_DTW,0.013245778594029789,0.5950932288308105,0.6474710815506961
Odin-Nougatti,before,5.0,4.0,"(5.0,4.0)",T_PC_pairwise,4.125016400679384,0.2234529225362388,0.47323266938126657
Odin-Nougatti,before,5.0,4.0,"(5.0,4.0)",M_PC_pairwise,11.762145301723521,-0.36593571561733157,0.3772883687476275
Odin-Nougatti,before,5.0,4.0,"(5.0,4.0)",spectro_DTW,0.013877426541805592,0.772896435594353,0.6936159053039718
Odin-Nougatti,before,5.0,5.0,"(5.0,5.0)",T_PC_pairwise,3.7950017500782867,-0.16670923294954704,0.3771417805846037
Odin-Nougatti,before,5.0,5.0,"(5.0,5.0)",M_PC_pairwise,11.466243293474736,-0.47096868003864106,0.35046373188223806
Odin-Nougatti,before,5.0,5.0,"(5.0,5.0)",spectro_DTW,0.013435231070717474,0.6484223942353373,0.6613114671280712
Odin-Nougatti,before,5.0,6.0,"(5.0,6.0)",T_PC_pairwise,3.191909572529902,-0.8797192266583274,0.20153847551501256
Odin-Nougatti,before,5.0,6.0,"(5.0,6.0)",M_PC_pairwise,10.925299597466601,-0.6629813004091806,0.3014251386806678
Odin-Nougatti,before,5.0,6.0,"(5.0,6.0)",spectro_DTW,0.012333851882320801,0.33839407505988495,0.580850589018594
Odin-Nougatti,before,6.0,1.0,"(6.0,1.0)",T_PC_pairwise,3.4857877708658025,-0.5322796475239796,0.2871074562394238
Odin-Nougatti,before,6.0,1.0,"(6.0,1.0)",M_PC_pairwise,11.498489868296419,-0.4595224807850448,0.3533870059244236
Odin-Nougatti,before,6.0,1.0,"(6.0,1.0)",spectro_DTW,0.011599779261023485,0.13175924544699877,0.5272231659403623
Odin-Nougatti,before,6.0,2.0,"(6.0,2.0)",T_PC_pairwise,3.6271559671945885,-0.3651460972518528,0.3282698579936234
Odin-Nougatti,before,6.0,2.0,"(6.0,2.0)",M_PC_pairwise,12.255862763126679,-0.1906864536584949,0.42204572505832444
Odin-Nougatti,before,6.0,2.0,"(6.0,2.0)",spectro_DTW,0.011499983351647114,0.10366759602189739,0.5199326100766314
Odin-Nougatti,before,6.0,3.0,"(6.0,3.0)",T_PC_pairwise,3.55785844432518,-0.4470735839355727,0.30809238844249925
Odin-Nougatti,before,6.0,3.0,"(6.0,3.0)",M_PC_pairwise,12.279718631885588,-0.18221860773401813,0.42420834984195926
Odin-Nougatti,before,6.0,3.0,"(6.0,3.0)",spectro_DTW,0.012075974936676673,0.2658040380822169,0.5620114773762888
Odin-Nougatti,before,6.0,4.0,"(6.0,4.0)",T_PC_pairwise,3.8672114285677686,-0.08133882968085612,0.39816718710257876
Odin-Nougatti,before,6.0,4.0,"(6.0,4.0)",M_PC_pairwise,11.93169426915438,-0.30575285045454204,0.3926586242898294
Odin-Nougatti,before,6.0,4.0,"(6.0,4.0)",spectro_DTW,0.012718420718087608,0.4466467377360411,0.6089451331550065
Odin-Nougatti,before,6.0,5.0,"(6.0,5.0)",T_PC_pairwise,3.6550860759607255,-0.33212552856103905,0.3364023120244889
Odin-Nougatti,before,6.0,5.0,"(6.0,5.0)",M_PC_pairwise,11.676150159278142,-0.3964604315201612,0.3694925836431707
Odin-Nougatti,before,6.0,5.0,"(6.0,5.0)",spectro_DTW,0.012422045700425391,0.36321984031556886,0.5872935580916278
Odin-Nougatti,before,6.0,6.0,"(6.0,6.0)",T_PC_pairwise,3.185255195449064,-0.8875864110410387,0.199600909995054
Odin-Nougatti,before,6.0,6.0,"(6.0,6.0)",M_PC_pairwise,11.098377402600713,-0.6015458439337203,0.31711529671527533
Odin-Nougatti,before,6.0,6.0,"(6.0,6.0)",spectro_DTW,0.011532263452417176,0.11275415357627167,0.5222908217450419
Odin-Nougatti,after,1.0,2.0,"(1.0,2.0)",T_PC_pairwise,4.968534399553302,1.2207080444899352,0.7188411418540567
Odin-Nougatti,after,1.0,2.0,"(1.0,2.0)",M_PC_pairwise,12.592271760670739,-0.07127518477536521,0.45254247379881285
Odin-Nougatti,after,1.0,2.0,"(1.0,2.0)",spectro_DTW,0.011874528897574005,0.20909879290823669,0.5472949062183824
Odin-Nougatti,after,1.0,3.0,"(1.0,3.0)",T_PC_pairwise,5.277111291839406,1.5855252585383441,0.8086899645892774
Odin-Nougatti,after,1.0,3.0,"(1.0,3.0)",M_PC_pairwise,14.048277860329105,0.4455467109856442,0.58453493687223
Odin-Nougatti,after,1.0,3.0,"(1.0,3.0)",spectro_DTW,0.011755036635863872,0.17546279774621135,0.5385654401037366
Odin-Nougatti,after,1.0,4.0,"(1.0,4.0)",T_PC_pairwise,5.518034639946743,1.870358591340989,0.8788399976539757
Odin-Nougatti,after,1.0,4.0,"(1.0,4.0)",M_PC_pairwise,14.88179709335873,0.7414115361870709,0.6600966097336695
Odin-Nougatti,after,1.0,4.0,"(1.0,4.0)",spectro_DTW,0.013582522131251443,0.6898835008260584,0.6720717649374855
Odin-Nougatti,after,1.0,5.0,"(1.0,5.0)",T_PC_pairwise,4.80660116290243,1.0292613298019184,0.6716907847194246
Odin-Nougatti,after,1.0,5.0,"(1.0,5.0)",M_PC_pairwise,12.559605800074031,-0.0828702486191267,0.4495811808489891
Odin-Nougatti,after,1.0,5.0,"(1.0,5.0)",spectro_DTW,0.012896902543147164,0.4968877635421799,0.6219840615478516
Odin-Nougatti,after,1.0,6.0,"(1.0,6.0)",T_PC_pairwise,5.02517144940986,1.2876675973829401,0.7353322414147121
Odin-Nougatti,after,1.0,6.0,"(1.0,6.0)",M_PC_pairwise,12.873525345784572,0.0285581957868576,0.4780391756712255
Odin-Nougatti,after,1.0,6.0,"(1.0,6.0)",spectro_DTW,0.012003636147978888,0.2454413207661118,0.5567267920278459
Odin-Nougatti,after,2.0,2.0,"(2.0,2.0)",T_PC_pairwise,2.633836826204417,-1.539504679296954,0.03904354957783033
Odin-Nougatti,after,2.0,2.0,"(2.0,2.0)",M_PC_pairwise,8.747683481889052,-1.435944881644579,0.1040159967884122
Odin-Nougatti,after,2.0,2.0,"(2.0,2.0)",spectro_DTW,0.006300027640921376,-1.360073089990112,0.14005163264100637
Odin-Nougatti,after,2.0,3.0,"(2.0,3.0)",T_PC_pairwise,2.795363827473708,-1.3485382392628757,0.08607562251263787
Odin-Nougatti,after,2.0,3.0,"(2.0,3.0)",M_PC_pairwise,9.929397207617544,-1.016485424626434,0.21114281812739322
Odin-Nougatti,after,2.0,3.0,"(2.0,3.0)",spectro_DTW,0.006454684804667651,-1.316538491706572,0.1513500585891683
Odin-Nougatti,after,2.0,4.0,"(2.0,4.0)",T_PC_pairwise,3.1527118354976054,-0.9260610285838781,0.1901252083058424
Odin-Nougatti,after,2.0,4.0,"(2.0,4.0)",M_PC_pairwise,11.499515659486805,-0.4591583673738477,0.3534799977778574
Odin-Nougatti,after,2.0,4.0,"(2.0,4.0)",spectro_DTW,0.008679656221458632,-0.6902290827142776,0.3138945808114394
Odin-Nougatti,after,2.0,5.0,"(2.0,5.0)",T_PC_pairwise,2.833564214489517,-1.303375561450445,0.09719848973698579
Odin-Nougatti,after,2.0,5.0,"(2.0,5.0)",M_PC_pairwise,9.421120548051846,-1.1969025992725115,0.16506561540513343
Odin-Nougatti,after,2.0,5.0,"(2.0,5.0)",spectro_DTW,0.00743266757577118,-1.0412451523171071,0.22279625383958104
Odin-Nougatti,after,2.0,6.0,"(2.0,6.0)",T_PC_pairwise,2.6487039711466136,-1.5219278920058392,0.04337243973092627
Odin-Nougatti,after,2.0,6.0,"(2.0,6.0)",M_PC_pairwise,9.079540844494097,-1.3181492547553568,0.13410012259637819
Odin-Nougatti,after,2.0,6.0,"(2.0,6.0)",spectro_DTW,0.0063606817221529876,-1.342999512557854,0.14448269570106245
Odin-Nougatti,after,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,5.329219389186841,1.6471304252856624,0.8238623618707255
Odin-Nougatti,after,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,12.506161451800384,-0.101840779991886,0.4447362484220938
Odin-Nougatti,after,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.012591579546715416,0.4109420907106944,0.5996787949705179
Odin-Nougatti,after,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,5.5967258526082935,1.9633918342406569,0.9017526427482553
Odin-Nougatti,after,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,13.501071958565657,0.25131126678842874,0.5349286510201205
Odin-Nougatti,after,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.012404513410542214,0.358284658662381,0.586012742679341
Odin-Nougatti,after,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,5.819059632523146,2.226247518528852,0.9664899217830689
Odin-Nougatti,after,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,14.208488317381546,0.5024147915204776,0.5990586211077779
Odin-Nougatti,after,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.014217657993254224,0.8686685240217707,0.7184713970659601
Odin-Nougatti,after,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,5.160735231793698,1.4479388382031448,0.7748045627621846
Odin-Nougatti,after,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,12.46241236048071,-0.11736989646946155,0.4407702277290057
Odin-Nougatti,after,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.013339932406674731,0.6215966788558338,0.6543494559766697
Odin-Nougatti,after,3.0,6.0,"(3.0,6.0)",T_PC_pairwise,5.373518527678847,1.6995033951787357,0.8367610122272171
Odin-Nougatti,after,3.0,6.0,"(3.0,6.0)",M_PC_pairwise,12.77914323829681,-0.004943545537708264,0.4694830804458739
Odin-Nougatti,after,3.0,6.0,"(3.0,6.0)",spectro_DTW,0.01269570061378432,0.44025123306076785,0.6072853237430975
Odin-Nougatti,after,4.0,2.0,"(4.0,2.0)",T_PC_pairwise,2.9728783781078896,-1.1386704058822306,0.1377628155318256
Odin-Nougatti,after,4.0,2.0,"(4.0,2.0)",M_PC_pairwise,9.614371963480307,-1.128306346204842,0.18258458755834892
Odin-Nougatti,after,4.0,2.0,"(4.0,2.0)",spectro_DTW,0.008231184490397503,-0.8164698347126812,0.28113163262010354
Odin-Nougatti,after,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,3.087616957239119,-1.0030199089431469,0.17117142944609956
Odin-Nougatti,after,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,10.123124136168128,-0.9477203840837035,0.22870489734467073
Odin-Nougatti,after,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.007756426140751007,-0.9501100330259288,0.24644832454164603
Odin-Nougatti,after,4.0,4.0,"(4.0,4.0)",T_PC_pairwise,3.4177438649335565,-0.6127250367145552,0.2672950043185263
Odin-Nougatti,after,4.0,4.0,"(4.0,4.0)",M_PC_pairwise,11.249294887486949,-0.547976383846507,0.3307965378554419
Odin-Nougatti,after,4.0,4.0,"(4.0,4.0)",spectro_DTW,0.009434323819895583,-0.47779695257735216,0.3690265628669584
Odin-Nougatti,after,4.0,5.0,"(4.0,5.0)",T_PC_pairwise,3.04244210605282,-1.0564281963646067,0.15801779643665032
Odin-Nougatti,after,4.0,5.0,"(4.0,5.0)",M_PC_pairwise,10.027744119399063,-0.9815763418958798,0.22005833786646067
Odin-Nougatti,after,4.0,5.0,"(4.0,5.0)",spectro_DTW,0.008714621730271065,-0.6803866069888976,0.3164489740415208
Odin-Nougatti,after,4.0,6.0,"(4.0,6.0)",T_PC_pairwise,3.0482330627131904,-1.0495817968825853,0.15970395846450086
Odin-Nougatti,after,4.0,6.0,"(4.0,6.0)",M_PC_pairwise,9.87953346621113,-1.0341849887762313,0.20662248126353475
Odin-Nougatti,after,4.0,6.0,"(4.0,6.0)",spectro_DTW,0.008054663751574905,-0.8661588324106011,0.2682359707083546
Odin-Nougatti,after,5.0,2.0,"(5.0,2.0)",T_PC_pairwise,4.165579794849048,0.27140928227429617,0.48504357714330937
Odin-Nougatti,after,5.0,2.0,"(5.0,2.0)",M_PC_pairwise,11.428608060955588,-0.4843276297178469,0.34705195562683033
Odin-Nougatti,after,5.0,2.0,"(5.0,2.0)",spectro_DTW,0.011375422455816544,0.0686048260184461,0.5108328566381988
Odin-Nougatti,after,5.0,3.0,"(5.0,3.0)",T_PC_pairwise,4.403460904085638,0.5526459066485384,0.5543077966949125
Odin-Nougatti,after,5.0,3.0,"(5.0,3.0)",M_PC_pairwise,12.471015213904485,-0.11431623960877103,0.44155010894868596
Odin-Nougatti,after,5.0,3.0,"(5.0,3.0)",spectro_DTW,0.011171522151501509,0.011208727297733723,0.4959369899786332
Odin-Nougatti,after,5.0,4.0,"(5.0,4.0)",T_PC_pairwise,4.675314751822311,0.8740470414674063,0.6334639123528961
Odin-Nougatti,after,5.0,4.0,"(5.0,4.0)",M_PC_pairwise,13.432680817948373,0.22703524283813373,0.5287287353023267
Odin-Nougatti,after,5.0,4.0,"(5.0,4.0)",spectro_DTW,0.01286427766938929,0.48770415549780627,0.6196006626073006
Odin-Nougatti,after,5.0,5.0,"(5.0,5.0)",T_PC_pairwise,4.094673250992083,0.18757951914441426,0.4643976064013891
Odin-Nougatti,after,5.0,5.0,"(5.0,5.0)",M_PC_pairwise,11.616055046780279,-0.41779170889214795,0.36404473427006145
Odin-Nougatti,after,5.0,5.0,"(5.0,5.0)",spectro_DTW,0.011788382707333947,0.18484941644927727,0.5410015258953063
Odin-Nougatti,after,5.0,6.0,"(5.0,6.0)",T_PC_pairwise,4.2144079590124335,0.32913672480965156,0.4992609510817786
Odin-Nougatti,after,5.0,6.0,"(5.0,6.0)",M_PC_pairwise,11.756410455940399,-0.36797134848331037,0.37676848327431933
Odin-Nougatti,after,5.0,6.0,"(5.0,6.0)",spectro_DTW,0.011338208331291356,0.058129385227772105,0.508114191559979
Odin-Nougatti,after,6.0,2.0,"(6.0,2.0)",T_PC_pairwise,4.853405594664973,1.0845962003887224,0.6853189052876892
Odin-Nougatti,after,6.0,2.0,"(6.0,2.0)",M_PC_pairwise,11.093612871485256,-0.6032370552576843,0.31668337393866974
Odin-Nougatti,after,6.0,2.0,"(6.0,2.0)",spectro_DTW,0.012511823007678908,0.38849134350097453,0.5938522084202561
Odin-Nougatti,after,6.0,3.0,"(6.0,3.0)",T_PC_pairwise,5.125793871973239,1.4066291683496295,0.7646306316509556
Odin-Nougatti,after,6.0,3.0,"(6.0,3.0)",M_PC_pairwise,12.12510422874323,-0.23710032077267948,0.4101919690711818
Odin-Nougatti,after,6.0,3.0,"(6.0,3.0)",spectro_DTW,0.012395037846549651,0.35561737276411537,0.5853205086082269
Odin-Nougatti,after,6.0,4.0,"(6.0,4.0)",T_PC_pairwise,5.372488995196259,1.698286223117382,0.8364612416227404
Odin-Nougatti,after,6.0,4.0,"(6.0,4.0)",M_PC_pairwise,13.099477533549873,0.10876186942504566,0.49852259659024994
Odin-Nougatti,after,6.0,4.0,"(6.0,4.0)",spectro_DTW,0.013956805795595257,0.7952409804060606,0.6994149294101829
Odin-Nougatti,after,6.0,5.0,"(6.0,5.0)",T_PC_pairwise,4.678460527309324,0.8777661567928972,0.6343798727866259
Odin-Nougatti,after,6.0,5.0,"(6.0,5.0)",M_PC_pairwise,11.223103081530736,-0.5572733907827215,0.32842215152470283
Odin-Nougatti,after,6.0,5.0,"(6.0,5.0)",spectro_DTW,0.012822080878451925,0.47582613900109616,0.6165179905466774
Odin-Nougatti,after,6.0,6.0,"(6.0,6.0)",T_PC_pairwise,4.874622207526325,1.1096796910489548,0.6914965800769406
Odin-Nougatti,after,6.0,6.0,"(6.0,6.0)",M_PC_pairwise,11.348032674791307,-0.512928556485166,0.3397474919398921
Odin-Nougatti,after,6.0,6.0,"(6.0,6.0)",spectro_DTW,0.012498620397271981,0.3847749276141386,0.5928876962541737
Wuschel-Olympia,before,1.0,1.0,"(1.0,1.0)",T_PC_pairwise,3.4185655700020225,-0.6117535700839001,0.2675342614854848
Wuschel-Olympia,before,1.0,1.0,"(1.0,1.0)",M_PC_pairwise,9.161501811294107,-1.2890565042167945,0.14153019441156509
Wuschel-Olympia,before,1.0,1.0,"(1.0,1.0)",spectro_DTW,0.008974083827301627,-0.6073503641766247,0.3354038883736105
Wuschel-Olympia,before,1.0,2.0,"(1.0,2.0)",T_PC_pairwise,2.800676453896844,-1.3422573490879515,0.08762250836729293
Wuschel-Olympia,before,1.0,2.0,"(1.0,2.0)",M_PC_pairwise,8.695127012795664,-1.4546002526610347,0.09925155396931562
Wuschel-Olympia,before,1.0,2.0,"(1.0,2.0)",spectro_DTW,0.005099412019900471,-1.6980355709252812,0.05234107104965655
Wuschel-Olympia,before,1.0,3.0,"(1.0,3.0)",T_PC_pairwise,2.547835428488875,-1.6411804401953536,0.014002386316776557
Wuschel-Olympia,before,1.0,3.0,"(1.0,3.0)",M_PC_pairwise,7.600285196717766,-1.8432237777112201,0.0
Wuschel-Olympia,before,1.0,3.0,"(1.0,3.0)",spectro_DTW,0.005022633101905046,-1.7196481446374137,0.04673201358126496
Wuschel-Olympia,before,1.0,4.0,"(1.0,4.0)",T_PC_pairwise,2.6870258521998496,-1.4766215770081053,0.054530682566685966
Wuschel-Olympia,before,1.0,4.0,"(1.0,4.0)",M_PC_pairwise,9.40653749225066,-1.2020789804339131,0.16374360620834005
Wuschel-Olympia,before,1.0,4.0,"(1.0,4.0)",spectro_DTW,0.006623147821475675,-1.2691176701634947,0.16365706638825103
Wuschel-Olympia,before,1.0,5.0,"(1.0,5.0)",T_PC_pairwise,2.7191766772655854,-1.4386110366110474,0.06389208925116335
Wuschel-Olympia,before,1.0,5.0,"(1.0,5.0)",M_PC_pairwise,8.66360233749324,-1.465790207467455,0.09639372285052217
Wuschel-Olympia,before,1.0,5.0,"(1.0,5.0)",spectro_DTW,0.006131591274653394,-1.4074864096462625,0.12774657178796778
Wuschel-Olympia,before,1.0,6.0,"(1.0,6.0)",T_PC_pairwise,2.7420994033902413,-1.4115104814747346,0.07056653574300446
Wuschel-Olympia,before,1.0,6.0,"(1.0,6.0)",M_PC_pairwise,9.579506163707464,-1.14068226189644,0.17942387086209194
Wuschel-Olympia,before,1.0,6.0,"(1.0,6.0)",spectro_DTW,0.005981025525592312,-1.4498693115555985,0.11674704273358125
Wuschel-Olympia,before,2.0,1.0,"(2.0,1.0)",T_PC_pairwise,3.4752906640780385,-0.5446899262895395,0.2840509970210452
Wuschel-Olympia,before,2.0,1.0,"(2.0,1.0)",M_PC_pairwise,9.705595383494705,-1.0959258081832592,0.19085433581043829
Wuschel-Olympia,before,2.0,1.0,"(2.0,1.0)",spectro_DTW,0.009300090047633098,-0.5155825501531531,0.35922016076496294
Wuschel-Olympia,before,2.0,2.0,"(2.0,2.0)",T_PC_pairwise,2.966488225923842,-1.1462252085113533,0.13590218479378818
Wuschel-Olympia,before,2.0,2.0,"(2.0,2.0)",M_PC_pairwise,9.639616401187709,-1.1193456157817885,0.1848730913720934
Wuschel-Olympia,before,2.0,2.0,"(2.0,2.0)",spectro_DTW,0.005817075169319795,-1.4960198598126246,0.10476970579910372
Wuschel-Olympia,before,2.0,3.0,"(2.0,3.0)",T_PC_pairwise,2.7857679792274004,-1.3598829987415064,0.08328158417201847
Wuschel-Olympia,before,2.0,3.0,"(2.0,3.0)",M_PC_pairwise,8.415829625680038,-1.553739263908353,0.07393218884851621
Wuschel-Olympia,before,2.0,3.0,"(2.0,3.0)",spectro_DTW,0.005743658057284849,-1.516686115433493,0.09940624390984015
Wuschel-Olympia,before,2.0,4.0,"(2.0,4.0)",T_PC_pairwise,2.854234104355473,-1.2789384379195163,0.10321697432526446
Wuschel-Olympia,before,2.0,4.0,"(2.0,4.0)",M_PC_pairwise,10.028586794230174,-0.9812772272123446,0.22013472952893678
Wuschel-Olympia,before,2.0,4.0,"(2.0,4.0)",spectro_DTW,0.0070680034431954515,-1.1438948203670443,0.1961558409543628
Wuschel-Olympia,before,2.0,5.0,"(2.0,5.0)",T_PC_pairwise,2.820953495673213,-1.3182846729902886,0.0935266067547719
Wuschel-Olympia,before,2.0,5.0,"(2.0,5.0)",M_PC_pairwise,9.200069510681857,-1.2753665673975774,0.14502650231745826
Wuschel-Olympia,before,2.0,5.0,"(2.0,5.0)",spectro_DTW,0.006630957621805877,-1.266919281729269,0.16422760866746594
Wuschel-Olympia,before,2.0,6.0,"(2.0,6.0)",T_PC_pairwise,2.867742340393659,-1.2629682302942802,0.10715018881928809
Wuschel-Olympia,before,2.0,6.0,"(2.0,6.0)",M_PC_pairwise,10.233604185316238,-0.9085045398246078,0.23872033190291392
Wuschel-Olympia,before,2.0,6.0,"(2.0,6.0)",spectro_DTW,0.006640389081733895,-1.2642644107278378,0.16491662073130145
Wuschel-Olympia,before,3.0,1.0,"(3.0,1.0)",T_PC_pairwise,3.609675489059071,-0.3858125161997785,0.3231800394732243
Wuschel-Olympia,before,3.0,1.0,"(3.0,1.0)",M_PC_pairwise,10.422505628621394,-0.8414523467988583,0.2558449626210279
Wuschel-Olympia,before,3.0,1.0,"(3.0,1.0)",spectro_DTW,0.010292106231361264,-0.23633893153728924,0.43169156215196036
Wuschel-Olympia,before,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,3.189558907196729,-0.8824983173791361,0.20085402856480392
Wuschel-Olympia,before,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,10.752741359581533,-0.7242323320180906,0.28578208138344696
Wuschel-Olympia,before,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.00744989002085566,-1.0363971891833517,0.2240544336465799
Wuschel-Olympia,before,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,2.96646290618099,-1.1462551429564738,0.13589481240413734
Wuschel-Olympia,before,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,9.414213900411491,-1.1993541732924822,0.1644395016588761
Wuschel-Olympia,before,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.006985370507460406,-1.167155247333858,0.19011912023178892
Wuschel-Olympia,before,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,2.78396138104391,-1.3620188622253957,0.0827555541159775
Wuschel-Olympia,before,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,10.921311515416473,-0.664396904455126,0.30106360395024406
Wuschel-Olympia,before,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.008201871177622463,-0.8247212681743391,0.278990158629106
Wuschel-Olympia,before,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,2.8592379590787758,-1.2730225952712415,0.10467395463476208
Wuschel-Olympia,before,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,9.964970558331448,-1.003858357638978,0.2143676769941276
Wuschel-Olympia,before,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.007932644128092452,-0.900506257142456,0.25932186904798266
