pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Wuschel-Olympia,before,4.0,4.0,"(4.0,4.0)",M_PC_pairwise,11.341549044576446,-0.36043365499204516,0.3360281488535662
Wuschel-Olympia,before,4.0,4.0,"(4.0,4.0)",spectro_DTW,0.009024780219830096,-0.6040219141693073,0.27378626530291844
Wuschel-Olympia,before,4.0,5.0,"(4.0,5.0)",T_PC_pairwise,4.0690585977763485,0.49299346768559565,0.4814342763347564
Wuschel-Olympia,before,4.0,5.0,"(4.0,5.0)",M_PC_pairwise,11.087822023980232,-0.47847863792599354,0.3112419557928315
Wuschel-Olympia,before,4.0,5.0,"(4.0,5.0)",spectro_DTW,0.009148732529754806,-0.5696504355473708,0.28211845980799644
Wuschel-Olympia,before,4.0,6.0,"(4.0,6.0)",T_PC_pairwise,4.470958895820299,1.0346136058014381,0.6042147380447973
Wuschel-Olympia,before,4.0,6.0,"(4.0,6.0)",M_PC_pairwise,13.640563066243262,0.7091689057240156,0.560615208034208
Wuschel-Olympia,before,4.0,6.0,"(4.0,6.0)",spectro_DTW,0.01068855837168566,-0.14266290268428922,0.3856270465112746
Wuschel-Olympia,before,5.0,3.0,"(5.0,3.0)",T_PC_pairwise,3.415253289400217,-0.38810595708971596,0.28169688369883816
Wuschel-Olympia,before,5.0,3.0,"(5.0,3.0)",M_PC_pairwise,10.333187396044783,-0.8295678974249707,0.23752288742411223
Wuschel-Olympia,before,5.0,3.0,"(5.0,3.0)",spectro_DTW,0.006135936931445008,-1.4050865767735414,0.07959541732167094
Wuschel-Olympia,before,5.0,4.0,"(5.0,4.0)",T_PC_pairwise,3.2874075876461117,-0.5603969630396617,0.2426400470520122
Wuschel-Olympia,before,5.0,4.0,"(5.0,4.0)",M_PC_pairwise,10.295777947144746,-0.846972420390623,0.2338684172752366
Wuschel-Olympia,before,5.0,4.0,"(5.0,4.0)",spectro_DTW,0.006678976368336854,-1.2545039179482724,0.11609905500990181
Wuschel-Olympia,before,5.0,5.0,"(5.0,5.0)",T_PC_pairwise,3.427517564041369,-0.37157803173768,0.2854436171805205
Wuschel-Olympia,before,5.0,5.0,"(5.0,5.0)",M_PC_pairwise,10.415249236208153,-0.7913891157609185,0.24553937935480566
Wuschel-Olympia,before,5.0,5.0,"(5.0,5.0)",spectro_DTW,0.006803201056565307,-1.220056909914662,0.12444955904876048
Wuschel-Olympia,before,5.0,6.0,"(5.0,6.0)",T_PC_pairwise,3.7012993405352232,-0.00261656462778035,0.3690838958499198
Wuschel-Olympia,before,5.0,6.0,"(5.0,6.0)",M_PC_pairwise,13.636787139426316,0.7074121782945962,0.5602463436899686
Wuschel-Olympia,before,5.0,6.0,"(5.0,6.0)",spectro_DTW,0.008431812722022595,-0.7684494241267543,0.2339264149304438
Wuschel-Olympia,before,6.0,3.0,"(6.0,3.0)",T_PC_pairwise,3.4787493901450843,-0.30253556308246493,0.3010949299411167
Wuschel-Olympia,before,6.0,3.0,"(6.0,3.0)",M_PC_pairwise,11.00394477914798,-0.5175020257839499,0.30304811983902014
Wuschel-Olympia,before,6.0,3.0,"(6.0,3.0)",spectro_DTW,0.00629709638045092,-1.3603977076464195,0.09042871180617154
Wuschel-Olympia,before,6.0,4.0,"(6.0,4.0)",T_PC_pairwise,3.3750549031760677,-0.4422792324137784,0.26941628464324885
Wuschel-Olympia,before,6.0,4.0,"(6.0,4.0)",M_PC_pairwise,11.141346200803062,-0.4535768339133277,0.3164706483342492
Wuschel-Olympia,before,6.0,4.0,"(6.0,4.0)",spectro_DTW,0.007170400573111049,-1.1182339560656884,0.1491330667291592
