pair,context,stage,individual_1,conspecific_1,session_number_1,session_1_id,individual_2,conspecific_2,session_number_2,session_2_id,comparison_id,metric,distance,z_distance,distance_01
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__2,bigram,0.5072812258369883,1.0543210993236096,0.5752172849495194
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__2,repeat_A_len,0.5723660676670217,0.35844304784099973,0.40479475104152823
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__2,local_alignment,-2.643171766010084,0.027611626728575162,0.26796959887987903
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__3,transition_matrix,1.6587580958564543,1.027726387816314,0.7214386411592983
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__3,bigram,0.4372322256910105,0.6427766398902497,0.4871026026485067
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__3,repeat_A_len,0.3906739349861514,-0.2842152552448225,0.27629652976411956
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__3,local_alignment,-2.504549420897096,0.6665692379773827,0.38008288033769444
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__3,transition_matrix,1.5665216009228085,0.8534457730463976,0.67920439504317
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__3,bigram,0.30599792807704074,-0.12823719268561776,0.32202289534142853
Odin-Nougatti,Partner,before,Odin,Nougatti,3.0,Odin__Nougatti__before__3,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__3,repeat_A_len,0.9401253352553935,1.659234355451159,0.66488532869131
