AA,AK,AP,AR,AS,AT,KA,KK,KP,KR,KS,KT,PA,PK,PP,PR,PS,PT,RA,RK,RP,RR,RS,RT,SA,SK,SP,SR,SS,ST,TA,TK,TP,TR,TS,TT
0.39998666711109626,0.0,0.2666577780740642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666611112962901,0.0,0.1666611112962901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4374726579588775,0.0,0.31248046997062684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18748828198237608,0.0,0.06249609399412536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3999920001599968,0.0,0.35999280014399715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15999680006399872,0.0,0.03999920001599968,0.0,0.0,0.0,0.0,0.0,0.03999920001599968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2857061226822091,0.0,0.37141795948687184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142367360932545,0.0,0.11428244907288364,0.0,0.0,0.0,0.02857061226822091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857061226822091,0.0,0.0,0.0,0.0,0.0
0.35615950466431967,0.0,0.20547663730633825,0.0,0.0,0.0,0.027396884974178436,0.0,0.0,0.0,0.0,0.0,0.027396884974178436,0.0,0.28766729222887355,0.0,0.06849221243544608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027396884974178436,0.0,0.0,0.0,0.0
0.6769126628821095,0.0,0.16922816572052737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384378701866123,0.0,0.12307502961492899,0.0,0.015384378701866123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8147846376060146,0.0,0.07407133069145587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037035665345727935,0.0,0.07407133069145587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.645819878752526,0.0,0.1458302952021833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020832899314597614,0.0,0.18749609383137852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999687519530029,0.0,0.37497656396475215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499218798825072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6734556437623722,0.0,0.18366972102610152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285422746474563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9411211105229104,0.0588200694076819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8570816370259268,0.0,0.07142346975216056,0.0,0.07142346975216056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5624648459471283,0.18748828198237608,0.0,0.0,0.0,0.0,0.0,0.24998437597650144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4482604048136271,0.0,0.20688941760628943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896313920209647,0.0,0.1724078480052412,0.0,0.10344470880314471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6874570339353789,0.0,0.31248046997062684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4666511116296123,0.0,0.1333288890370321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333288890370321,0.0,0.1333288890370321,0.0,0.0,0.0,0.06666444451851605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666444451851605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7691716021844474,0.0,0.07691716021844473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691716021844473,0.0,0.0,0.0,0.07691716021844473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6428112277694451,0.0,0.14284693950432112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142346975216056,0.0,0.0,0.0,0.14284693950432112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8748906386701663,0.0,0.1249843769528809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4399824007039718,0.0,0.3199872005119795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039998400063997436,0.19999200031998718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7999200079992002,0.0,0.09999000099990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999000099990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6599868002639947,0.0,0.17999640007199857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999760004799905,0.0,0.03999920001599968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43477315710528036,0.08695463142105607,0.21738657855264018,0.0,0.0,0.0,0.0,0.08695463142105607,0.0,0.0,0.0,0.0,0.06521597356579205,0.021738657855264017,0.08695463142105607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5599776008959642,0.11999520019199232,0.23999040038398464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039998400063997436,0.0,0.0,0.039998400063997436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8999550022498874,0.0,0.09999500024998749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6428341844934109,0.07142602049926788,0.07142602049926788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142602049926788,0.14285204099853577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
